NAME	TITLE	SCORE	
ENSG00000179967		1.4128556	
ENSG00000277149		1.4112848	
ENSG00000246263		1.4105145	
ENSG00000249992		1.4081256	
ENSG00000144468		1.4075152	
ENSG00000250303		1.407479	
ENSG00000261652		1.4044307	
ENSG00000133401		1.4023292	
ENSG00000280187		1.4013726	
ENSG00000224424		1.4004574	
ENSG00000261971		1.3991486	
ENSG00000168297		1.3979901	
ENSG00000102452		1.3957822	
ENSG00000112406		1.3935262	
ENSG00000196912		1.3933148	
ENSG00000095209		1.3904889	
ENSG00000160959		1.3895433	
ENSG00000113441		1.3887224	
ENSG00000071242		1.3873082	
ENSG00000267680		1.3834883	
ENSG00000271335		1.3828983	
ENSG00000110841		1.3827887	
ENSG00000254615		1.382025	
ENSG00000251192		1.3799492	
ENSG00000030582		1.379862	
ENSG00000087086		1.3792565	
ENSG00000167323		1.3778387	
ENSG00000197892		1.3775717	
ENSG00000154310		1.3772036	
ENSG00000125633		1.3734828	
ENSG00000236753		1.3721168	
ENSG00000249592		1.3717983	
ENSG00000116574		1.3716282	
ENSG00000100592		1.3706379	
ENSG00000196083		1.365346	
ENSG00000074410		1.3643289	
ENSG00000228439		1.3616036	
ENSG00000113108		1.361124	
ENSG00000198342		1.3575823	
ENSG00000236810		1.3574929	
ENSG00000135637		1.3569096	
ENSG00000117616		1.3561821	
ENSG00000261889		1.352487	
ENSG00000233382		1.3508209	
ENSG00000233527		1.3470404	
ENSG00000143162		1.343505	
ENSG00000226608		1.3423901	
ENSG00000173599		1.3392737	
ENSG00000108509		1.3391103	
ENSG00000157827		1.3355606	
ENSG00000169871		1.3349702	
ENSG00000242759		1.3338811	
ENSG00000119408		1.333871	
ENSG00000116016		1.3315048	
ENSG00000232931		1.3292034	
ENSG00000278768		1.3240124	
ENSG00000246695		1.3224143	
ENSG00000100299		1.3193129	
ENSG00000108582		1.3187703	
ENSG00000250903		1.3180177	
ENSG00000104957		1.3173149	
ENSG00000049769		1.3172418	
ENSG00000231551		1.316631	
ENSG00000083857		1.3160653	
ENSG00000174943		1.3126274	
ENSG00000233384		1.3125811	
ENSG00000166548		1.3103493	
ENSG00000186340		1.3096026	
ENSG00000204611		1.3038005	
ENSG00000140545		1.3024956	
ENSG00000221890		1.3023969	
ENSG00000085514		1.3020891	
ENSG00000166002		1.3010972	
ENSG00000112715		1.300638	
ENSG00000226314		1.2995042	
ENSG00000276182		1.2985605	
ENSG00000197321		1.298232	
ENSG00000025039		1.2977562	
ENSG00000187735		1.2968495	
ENSG00000266405		1.2962326	
ENSG00000159200		1.2958075	
ENSG00000233429		1.2936912	
ENSG00000231770		1.2878975	
ENSG00000280649		1.2877704	
ENSG00000183696		1.2864773	
ENSG00000186106		1.2857577	
ENSG00000079156		1.2853141	
ENSG00000064547		1.284264	
ENSG00000187840		1.2836777	
ENSG00000105472		1.2836375	
ENSG00000240356		1.2832221	
ENSG00000147162		1.2829902	
ENSG00000268061		1.2818611	
ENSG00000215252		1.2816483	
ENSG00000214021		1.2799397	
ENSG00000157227		1.2777531	
ENSG00000137817		1.2759646	
ENSG00000250565		1.272146	
ENSG00000237310		1.2683333	
ENSG00000145390		1.268288	
ENSG00000179912		1.2677342	
ENSG00000140931		1.2673917	
ENSG00000145715		1.2638491	
ENSG00000226752		1.263826	
ENSG00000152413		1.2636615	
ENSG00000118242		1.2635742	
ENSG00000153982		1.2626492	
ENSG00000134802		1.2625747	
ENSG00000164733		1.2618371	
ENSG00000132718		1.2617586	
ENSG00000116260		1.2615092	
ENSG00000248278		1.2566919	
ENSG00000245526		1.2560819	
ENSG00000168395		1.2540553	
ENSG00000257151		1.2527921	
ENSG00000239569		1.2516143	
ENSG00000274213		1.2511718	
ENSG00000162814		1.250591	
ENSG00000243926		1.2488171	
ENSG00000197044		1.247851	
ENSG00000137098		1.2477473	
ENSG00000132199		1.2437184	
ENSG00000116005		1.240535	
ENSG00000231312		1.2402999	
ENSG00000185129		1.2394222	
ENSG00000179562		1.2393597	
ENSG00000176887		1.2383257	
ENSG00000279789		1.2365454	
ENSG00000143847		1.2353407	
ENSG00000134815		1.2335832	
ENSG00000100150		1.232234	
ENSG00000228049		1.2297496	
ENSG00000166123		1.2248704	
ENSG00000058668		1.2239311	
ENSG00000084234		1.2199805	
ENSG00000099219		1.2183441	
ENSG00000213865		1.2171296	
ENSG00000170919		1.2144359	
ENSG00000137449		1.2097899	
ENSG00000092621		1.209779	
ENSG00000242960		1.207536	
ENSG00000102125		1.2060744	
ENSG00000230409		1.2054211	
ENSG00000167996		1.2036376	
ENSG00000124782		1.201972	
ENSG00000105327		1.2017671	
ENSG00000277072		1.1988999	
ENSG00000271133		1.1984403	
ENSG00000261643		1.1962264	
ENSG00000109846		1.1942004	
ENSG00000080845		1.1941158	
ENSG00000180098		1.1923817	
ENSG00000214455		1.191497	
ENSG00000223891		1.1890535	
ENSG00000137103		1.1888728	
ENSG00000089057		1.1883776	
ENSG00000011638		1.1859854	
ENSG00000220848		1.1859248	
ENSG00000008710		1.1845897	
ENSG00000215154		1.1839651	
ENSG00000140948		1.1821928	
ENSG00000163633		1.1819729	
ENSG00000223705		1.1818483	
ENSG00000206530		1.181485	
ENSG00000116406		1.1801289	
ENSG00000198046		1.1790792	
ENSG00000182359		1.178151	
ENSG00000114861		1.1776149	
ENSG00000229950		1.1772132	
ENSG00000284428		1.177132	
ENSG00000109466		1.1766924	
ENSG00000162994		1.1721461	
ENSG00000173531		1.1715382	
ENSG00000240184		1.1712856	
ENSG00000223803		1.169538	
ENSG00000108474		1.1692444	
ENSG00000276141		1.1687092	
ENSG00000075407		1.16823	
ENSG00000218510		1.1681173	
ENSG00000010626		1.1674396	
ENSG00000203865		1.1672277	
ENSG00000214530		1.1636078	
ENSG00000280852		1.1635526	
ENSG00000101439		1.1633176	
ENSG00000139714		1.1622068	
ENSG00000088970		1.1607853	
ENSG00000131015		1.1597588	
ENSG00000248527		1.1588808	
ENSG00000175182		1.1582428	
ENSG00000100647		1.1557844	
ENSG00000052795		1.1556193	
ENSG00000175879		1.1551002	
ENSG00000152127		1.1543992	
ENSG00000139173		1.1543684	
ENSG00000145014		1.1539203	
ENSG00000223797		1.1537907	
ENSG00000264608		1.1534239	
ENSG00000137936		1.1533574	
ENSG00000260942		1.1508251	
ENSG00000101849		1.1488891	
ENSG00000168916		1.1487533	
ENSG00000172159		1.1480021	
ENSG00000188177		1.1470944	
ENSG00000273033		1.1449326	
ENSG00000172986		1.1441873	
ENSG00000117479		1.1434379	
ENSG00000100376		1.1428057	
ENSG00000079482		1.1414431	
ENSG00000168661		1.1413361	
ENSG00000169193		1.1380453	
ENSG00000236924		1.1362263	
ENSG00000031698		1.1314763	
ENSG00000010318		1.13092	
ENSG00000182796		1.1303047	
ENSG00000145545		1.1286513	
ENSG00000154144		1.1284986	
ENSG00000065621		1.1277343	
ENSG00000114473		1.1250557	
ENSG00000247400		1.1243812	
ENSG00000184465		1.1231116	
ENSG00000100099		1.1218108	
ENSG00000211584		1.1211195	
ENSG00000171044		1.1163328	
ENSG00000241764		1.1151718	
ENSG00000247828		1.1144099	
ENSG00000260088		1.1138009	
ENSG00000122861		1.112658	
ENSG00000127328		1.1126235	
ENSG00000033627		1.1124573	
ENSG00000235560		1.1117364	
ENSG00000144802		1.1117005	
ENSG00000105245		1.1100076	
ENSG00000204334		1.1083031	
ENSG00000123989		1.1076535	
ENSG00000248161		1.1074144	
ENSG00000198380		1.1054798	
ENSG00000188315		1.1043785	
ENSG00000177426		1.103607	
ENSG00000174206		1.1026628	
ENSG00000090020		1.1018068	
ENSG00000232442		1.101721	
ENSG00000026297		1.1000608	
ENSG00000177888		1.0969427	
ENSG00000229852		1.0929608	
ENSG00000163516		1.0912151	
ENSG00000225973		1.090645	
ENSG00000219665		1.0904	
ENSG00000134285		1.0903035	
ENSG00000283103		1.0892023	
ENSG00000159733		1.0884194	
ENSG00000187957		1.0877256	
ENSG00000221978		1.0874225	
ENSG00000102805		1.0870401	
ENSG00000197324		1.0865705	
ENSG00000113580		1.0864825	
ENSG00000146856		1.0834028	
ENSG00000135749		1.0814403	
ENSG00000101104		1.0808058	
ENSG00000119899		1.0756676	
ENSG00000111670		1.0753195	
ENSG00000180354		1.0745112	
ENSG00000012232		1.0743878	
ENSG00000215067		1.073499	
ENSG00000233006		1.0733458	
ENSG00000266904		1.0729206	
ENSG00000139631		1.0711832	
ENSG00000183087		1.0710168	
ENSG00000136003		1.0696543	
ENSG00000134684		1.0686438	
ENSG00000170017		1.0678246	
ENSG00000125457		1.0667883	
ENSG00000232593		1.0650729	
ENSG00000060982		1.0637677	
ENSG00000246067		1.0634644	
ENSG00000137478		1.0630286	
ENSG00000135951		1.0627364	
ENSG00000272288		1.0625741	
ENSG00000133872		1.062176	
ENSG00000164776		1.0613849	
ENSG00000001084		1.0601902	
ENSG00000186951		1.0592985	
ENSG00000175265		1.0583375	
ENSG00000213398		1.0578531	
ENSG00000183060		1.0573568	
ENSG00000205464		1.0573182	
ENSG00000197013		1.05654	
ENSG00000186812		1.0562044	
ENSG00000128159		1.0560681	
ENSG00000168003		1.0550326	
ENSG00000198799		1.0542914	
ENSG00000065802		1.0536834	
ENSG00000135976		1.0524724	
ENSG00000106105		1.0516396	
ENSG00000274471		1.050455	
ENSG00000101384		1.050109	
ENSG00000143195		1.0490037	
ENSG00000166435		1.0488169	
ENSG00000049860		1.0484811	
ENSG00000205583		1.0482631	
ENSG00000196365		1.0481411	
ENSG00000175197		1.047643	
ENSG00000174796		1.0474935	
ENSG00000122435		1.0472103	
ENSG00000160055		1.0451565	
ENSG00000158863		1.0445101	
ENSG00000229334		1.0438613	
ENSG00000215158		1.0413649	
ENSG00000189144		1.0412115	
ENSG00000248019		1.0408151	
ENSG00000205730		1.0395772	
ENSG00000183723		1.039186	
ENSG00000088812		1.0387374	
ENSG00000165121		1.0384642	
ENSG00000154359		1.0381604	
ENSG00000005893		1.0372617	
ENSG00000172667		1.0368159	
ENSG00000129566		1.0359832	
ENSG00000138660		1.0349901	
ENSG00000173890		1.033657	
ENSG00000272807		1.0331799	
ENSG00000172943		1.0331156	
ENSG00000145819		1.0321833	
ENSG00000267058		1.0318458	
ENSG00000020577		1.031703	
ENSG00000257511		1.0308572	
ENSG00000048707		1.0301495	
ENSG00000198863		1.0296278	
ENSG00000219626		1.0293454	
ENSG00000066027		1.0292209	
ENSG00000167522		1.028449	
ENSG00000250182		1.0281807	
ENSG00000274020		1.0277889	
ENSG00000114796		1.0266739	
ENSG00000197386		1.0248817	
ENSG00000163132		1.0248798	
ENSG00000069974		1.0248545	
ENSG00000112210		1.0235438	
ENSG00000159388		1.023096	
ENSG00000171016		1.0209756	
ENSG00000138646		1.0198945	
ENSG00000244041		1.0190346	
ENSG00000235609		1.0185307	
ENSG00000278041		1.017847	
ENSG00000179476		1.0178155	
ENSG00000105429		1.0174557	
ENSG00000197050		1.0174208	
ENSG00000182141		1.0142547	
ENSG00000196295		1.0135499	
ENSG00000166311		1.0109807	
ENSG00000054793		1.010546	
ENSG00000169919		1.0096374	
ENSG00000145016		1.0089905	
ENSG00000070778		1.0087862	
ENSG00000215447		1.0084624	
ENSG00000263563		1.0076233	
ENSG00000108773		1.0076231	
ENSG00000130158		1.0058596	
ENSG00000168228		1.005282	
ENSG00000166986		1.003869	
ENSG00000164463		1.0037317	
ENSG00000167232		1.0034074	
ENSG00000137177		1.0025464	
ENSG00000150764		1.0013528	
ENSG00000245532		0.99989927	
ENSG00000139187		0.9988125	
ENSG00000124209		0.9983489	
ENSG00000157483		0.9982593	
ENSG00000184903		0.9980557	
ENSG00000160961		0.9980341	
ENSG00000118816		0.99729997	
ENSG00000143067		0.99562824	
ENSG00000168938		0.9945034	
ENSG00000123552		0.993995	
ENSG00000173276		0.99383515	
ENSG00000125826		0.9935894	
ENSG00000142544		0.9925244	
ENSG00000105072		0.9918872	
ENSG00000141458		0.9914719	
ENSG00000169129		0.98979336	
ENSG00000104324		0.98975354	
ENSG00000152527		0.9886346	
ENSG00000234456		0.98640645	
ENSG00000146067		0.9862788	
ENSG00000123154		0.98596936	
ENSG00000204084		0.9853733	
ENSG00000118960		0.98462033	
ENSG00000095794		0.9841009	
ENSG00000095637		0.983385	
ENSG00000124788		0.98264784	
ENSG00000159267		0.9818661	
ENSG00000149582		0.9801543	
ENSG00000220205		0.9787735	
ENSG00000232995		0.97810864	
ENSG00000162614		0.9769449	
ENSG00000102401		0.9762773	
ENSG00000103528		0.9761145	
ENSG00000154134		0.9753199	
ENSG00000166046		0.9738502	
ENSG00000179134		0.9738459	
ENSG00000176148		0.97315925	
ENSG00000163945		0.9720469	
ENSG00000095066		0.9719936	
ENSG00000198053		0.97142845	
ENSG00000168461		0.97009385	
ENSG00000169184		0.97009385	
ENSG00000163703		0.9690574	
ENSG00000154803		0.9641645	
ENSG00000131067		0.9625883	
ENSG00000255224		0.9618981	
ENSG00000140386		0.9612301	
ENSG00000137642		0.96117586	
ENSG00000134109		0.96029985	
ENSG00000170266		0.9602139	
ENSG00000144134		0.95971936	
ENSG00000144182		0.95897025	
ENSG00000248092		0.95745814	
ENSG00000157680		0.95743895	
ENSG00000146576		0.95734674	
ENSG00000134243		0.95543903	
ENSG00000267519		0.9547881	
ENSG00000124225		0.9543385	
ENSG00000116668		0.95396245	
ENSG00000135535		0.95384693	
ENSG00000189050		0.9532489	
ENSG00000254682		0.9527291	
ENSG00000146083		0.95220035	
ENSG00000137494		0.95191437	
ENSG00000128881		0.9511114	
ENSG00000136444		0.94870794	
ENSG00000073849		0.94838476	
ENSG00000165102		0.94793624	
ENSG00000172932		0.945794	
ENSG00000228801		0.9457875	
ENSG00000129353		0.94514877	
ENSG00000108799		0.94510883	
ENSG00000114784		0.9448889	
ENSG00000169136		0.9440146	
ENSG00000013573		0.9439365	
ENSG00000180573		0.9434896	
ENSG00000154917		0.94287306	
ENSG00000051009		0.9421093	
ENSG00000123815		0.94187087	
ENSG00000267002		0.94173723	
ENSG00000188938		0.9410103	
ENSG00000106069		0.93981963	
ENSG00000147421		0.9395203	
ENSG00000169239		0.9393299	
ENSG00000159433		0.93920606	
ENSG00000172273		0.93829525	
ENSG00000198837		0.9381809	
ENSG00000144445		0.9376026	
ENSG00000008513		0.93730056	
ENSG00000167740		0.93562734	
ENSG00000114770		0.93522847	
ENSG00000277511		0.93521774	
ENSG00000181619		0.9348186	
ENSG00000280798		0.9342509	
ENSG00000163728		0.934088	
ENSG00000109738		0.934047	
ENSG00000204237		0.93291056	
ENSG00000120458		0.9328135	
ENSG00000196547		0.9321743	
ENSG00000157514		0.9316159	
ENSG00000126709		0.93141	
ENSG00000120306		0.9309608	
ENSG00000089248		0.93093085	
ENSG00000241058		0.93067366	
ENSG00000060642		0.9295166	
ENSG00000119729		0.9289633	
ENSG00000171953		0.9283683	
ENSG00000276550		0.92649704	
ENSG00000105329		0.92624587	
ENSG00000072210		0.9261858	
ENSG00000166750		0.9256017	
ENSG00000244513		0.92374325	
ENSG00000102547		0.92335814	
ENSG00000114670		0.92310244	
ENSG00000119537		0.92255384	
ENSG00000157796		0.92239666	
ENSG00000236618		0.92199093	
ENSG00000090661		0.9219327	
ENSG00000141034		0.92186624	
ENSG00000221817		0.92133766	
ENSG00000112679		0.9208706	
ENSG00000145362		0.9207135	
ENSG00000170776		0.92052966	
ENSG00000147650		0.91980004	
ENSG00000227354		0.9187415	
ENSG00000273254		0.9182563	
ENSG00000167778		0.91797525	
ENSG00000135503		0.91765195	
ENSG00000169598		0.9166126	
ENSG00000231908		0.9165371	
ENSG00000163590		0.91589445	
ENSG00000145685		0.91495115	
ENSG00000213930		0.9140983	
ENSG00000010818		0.91384	
ENSG00000160072		0.91374105	
ENSG00000090861		0.91283333	
ENSG00000174501		0.91214365	
ENSG00000165030		0.91172236	
ENSG00000181038		0.91131216	
ENSG00000116604		0.9107809	
ENSG00000138764		0.9104978	
ENSG00000168300		0.91001517	
ENSG00000107902		0.9095723	
ENSG00000155158		0.9090453	
ENSG00000121897		0.9083605	
ENSG00000064393		0.9079669	
ENSG00000136878		0.90687656	
ENSG00000100219		0.9058935	
ENSG00000213753		0.9057478	
ENSG00000128590		0.9034104	
ENSG00000037757		0.90302455	
ENSG00000086289		0.90278	
ENSG00000188026		0.90243816	
ENSG00000123415		0.90230894	
ENSG00000156313		0.90134174	
ENSG00000108733		0.90041643	
ENSG00000181788		0.90033793	
ENSG00000234498		0.900199	
ENSG00000144567		0.89963025	
ENSG00000008086		0.899103	
ENSG00000105443		0.8990112	
ENSG00000186907		0.898403	
ENSG00000135506		0.8980185	
ENSG00000160781		0.8974112	
ENSG00000052841		0.8973417	
ENSG00000115170		0.8971542	
ENSG00000149716		0.896909	
ENSG00000107263		0.8968937	
ENSG00000109184		0.8968099	
ENSG00000184785		0.8964617	
ENSG00000154447		0.8959493	
ENSG00000118804		0.8957005	
ENSG00000100360		0.89495957	
ENSG00000108515		0.8945035	
ENSG00000254087		0.8934916	
ENSG00000164031		0.8932823	
ENSG00000143303		0.8928092	
ENSG00000164574		0.8917491	
ENSG00000102271		0.8909646	
ENSG00000121989		0.8901577	
ENSG00000064225		0.89010566	
ENSG00000084112		0.88968366	
ENSG00000010404		0.88932335	
ENSG00000049323		0.8880395	
ENSG00000100600		0.88797915	
ENSG00000103066		0.88761336	
ENSG00000044574		0.88726425	
ENSG00000114735		0.8869235	
ENSG00000186300		0.88691235	
ENSG00000264247		0.8866118	
ENSG00000085644		0.88525414	
ENSG00000183354		0.8850294	
ENSG00000157985		0.8840014	
ENSG00000271122		0.8823468	
ENSG00000135931		0.8816524	
ENSG00000253570		0.8816314	
ENSG00000164070		0.8815561	
ENSG00000144369		0.88095134	
ENSG00000229180		0.88064057	
ENSG00000083444		0.88028705	
ENSG00000196865		0.88027966	
ENSG00000104714		0.88025135	
ENSG00000129003		0.8791826	
ENSG00000233264		0.8783803	
ENSG00000163617		0.8772214	
ENSG00000253846		0.87583023	
ENSG00000278970		0.8745513	
ENSG00000068971		0.87417984	
ENSG00000118420		0.87371695	
ENSG00000116117		0.87255573	
ENSG00000160606		0.87235963	
ENSG00000120889		0.8719393	
ENSG00000142046		0.8718531	
ENSG00000145332		0.87125826	
ENSG00000251442		0.8709931	
ENSG00000235944		0.8708265	
ENSG00000186026		0.8702845	
ENSG00000168904		0.8698528	
ENSG00000196150		0.869356	
ENSG00000259972		0.8684505	
ENSG00000116991		0.8681175	
ENSG00000109118		0.86679465	
ENSG00000269439		0.8653286	
ENSG00000159082		0.8636896	
ENSG00000215068		0.86342597	
ENSG00000008256		0.8613756	
ENSG00000197261		0.8611523	
ENSG00000187609		0.8596588	
ENSG00000198105		0.8590168	
ENSG00000235437		0.85860837	
ENSG00000244119		0.85769534	
ENSG00000164011		0.8573972	
ENSG00000114544		0.8569714	
ENSG00000167106		0.8548721	
ENSG00000272579		0.85458565	
ENSG00000256092		0.85297793	
ENSG00000116138		0.85292506	
ENSG00000082996		0.8512257	
ENSG00000022267		0.8511599	
